time	signal1	signal2	signal3	subtr1	subtr2	subtr3
37.081	1.99792	-0.19661	-0.27059	0.06604999999999994	0.36913	0.24461999999999995
37.092	2.00474	-0.18971	-0.26168	0.06644000000000005	0.37727000000000005	0.24827
37.103	2.01095	-0.20514	-0.26719	0.06675999999999971	0.35519999999999996	0.24547999999999998
37.114	2.01574	-0.20866	-0.27141	0.06513000000000013	0.35879	0.23813999999999996
37.125	2.02069	-0.20272	-0.27165	0.06589	0.37337	0.24398999999999998
37.136	2.02335	-0.19984	-0.2693	0.06217000000000028	0.38266999999999995	0.25586
37.147	2.0276	-0.22409	-0.2653	0.05787000000000009	0.36083	0.26424000000000003
37.158	2.03208	-0.23849	-0.27947	0.05563000000000007	0.35191000000000006	0.25083999999999995
37.169	2.0379	-0.23536	-0.28827	0.05238000000000009	0.35361	0.23883999999999994
37.18	2.0445	-0.23099	-0.28409	0.04960000000000031	0.34321999999999997	0.24786000000000002
37.191	2.04806	-0.22473	-0.27771	0.044259999999999966	0.35412	0.26237999999999995
37.202	2.04922	-0.22565	-0.27289	0.03617999999999988	0.36361999999999994	0.26428
37.213	2.05441	-0.21842	-0.27668	0.033889999999999976	0.36203	0.2577
37.224	2.06124	-0.22289	-0.28314	0.0323500000000001	0.3402299999999999	0.26043
37.235	2.06719	-0.24063	-0.28864	0.0305500000000003	0.32248999999999994	0.25946
37.246	2.07498	-0.23761	-0.28875	0.028850000000000264	0.3349	0.25147
37.257	2.07938	-0.23776	-0.29012	0.02400000000000002	0.33840000000000003	0.24203000000000002
37.268	2.08095	-0.2454	-0.28967	0.016910000000000203	0.3314	0.24075000000000002
37.279	2.08573	-0.23684	-0.28454	0.01574999999999971	0.3403	0.24895
37.29	2.09044	-0.22365	-0.2921	0.015569999999999862	0.35405999999999993	0.24314000000000002
37.301	2.09488	-0.21938	-0.29481	0.01167999999999969	0.37329999999999997	0.24761
37.312	2.1019	-0.23198	-0.29648	0.008770000000000167	0.37684000000000006	0.24830999999999998
37.323	2.10932	-0.24578	-0.30594	0.007009999999999739	0.36678999999999995	0.23702
37.334	2.11341	-0.24014	-0.30988	0.0017499999999999183	0.36978	0.23902000000000007
37.345	2.11974	-0.21896	-0.30694	-0.0014999999999996128	0.38677	0.24360000000000004
37.356	2.1299	-0.20202	-0.30286	0.000380000000000269	0.40537	0.23948999999999998
37.367	2.13797	-0.20085	-0.30446	-0.0017199999999997218	0.40063000000000004	0.23240999999999995
37.378	2.14626	-0.20299	-0.30888	-0.005610000000000337	0.39875000000000005	0.23225999999999997
37.389	2.15362	-0.21265	-0.31386	-0.010660000000000114	0.39947	0.22881
37.4	2.1593	-0.21888	-0.3127	-0.014909999999999979	0.38543000000000005	0.23569000000000007
37.411	2.16363	-0.21744	-0.31449	-0.01756000000000002	0.38831000000000004	0.23732999999999999
37.422	2.16847	-0.22473	-0.32238	-0.024049999999999905	0.38602000000000003	0.23768999999999996
37.433	2.17689	-0.23199	-0.33149	-0.02646999999999977	0.37629	0.22879
37.444	2.18558	-0.25324	-0.32125	-0.02825000000000033	0.35734	0.23506
37.455	2.19406	-0.25621	-0.3073	-0.029959999999999987	0.33942999999999995	0.23577000000000004
37.466	2.20286	-0.23654	-0.29658	-0.02972000000000019	0.35220000000000007	0.24769999999999998
37.477	2.20993	-0.23231	-0.29081	-0.033279999999999976	0.34495999999999993	0.2672
37.488	2.21629	-0.22919	-0.28087	-0.04076000000000013	0.35233000000000003	0.28026
37.499	2.2229	-0.23012	-0.28019	-0.046619999999999884	0.34674000000000005	0.28417
37.51	2.22977	-0.22094	-0.29809	-0.048370000000000246	0.36224999999999996	0.26962
37.521	2.23665	-0.22751	-0.30646	-0.05143999999999993	0.35695	0.26262
37.532	2.24362	-0.23849	-0.31391	-0.05480000000000018	0.34741	0.23885999999999996
37.543	2.24902	-0.241	-0.32486	-0.059570000000000345	0.34394	0.22596
37.554	2.25681	-0.23861	-0.3339	-0.062329999999999774	0.35841999999999996	0.22294000000000003
37.565	2.26731	-0.24105	-0.32678	-0.06289999999999996	0.361	0.23235999999999996
37.576	2.27556	-0.23475	-0.31133	-0.06808000000000014	0.37427	0.23887999999999998
37.587	2.28431	-0.24316	-0.30182	-0.07109999999999994	0.36940999999999996	0.24746999999999997
37.598	2.29005	-0.25231	-0.30025	-0.07520000000000016	0.34963000000000005	0.26337999999999995
37.609	2.29769	-0.25755	-0.30507	-0.07693000000000039	0.35188	0.26433
37.62	2.30479	-0.25765	-0.31048	-0.07681000000000004	0.35212000000000004	0.25205
37.631	2.31334	-0.25231	-0.31036	-0.08104999999999984	0.34922000000000003	0.24355999999999994
37.642	2.32049	-0.23729	-0.31429	-0.08577000000000012	0.36495999999999995	0.23674
37.653	2.329	-0.23732	-0.31075	-0.08975999999999962	0.3731300000000001	0.24555
37.664	2.34001	-0.23763	-0.30328	-0.08882000000000012	0.37695999999999996	0.25675000000000003
37.675	2.34856	-0.23466	-0.30455	-0.09106000000000014	0.3830100000000001	0.26311000000000007
37.686	2.35532	-0.23976	-0.30224	-0.09669000000000016	0.38314000000000004	0.26777
37.697	2.36163	-0.22789	-0.31047	-0.10247000000000028	0.3883599999999999	0.26752
37.708	2.36876	-0.23092	-0.31793	-0.10526999999999997	0.38388999999999995	0.27235000000000004
37.719	2.3768	-0.24959	-0.33273	-0.10688000000000031	0.3678600000000001	0.26567999999999997
37.73	2.38626	-0.23346	-0.33507	-0.11112000000000011	0.39492000000000005	0.25572000000000006
37.741	2.39355	-0.23694	-0.3336	-0.1138600000000003	0.39583	0.25039
37.752	2.40128	-0.24798	-0.33235	-0.11635000000000018	0.37396000000000007	0.25371000000000005
37.763	2.40859	-0.24795	-0.32693	-0.11939000000000011	0.35473999999999994	0.27025000000000005
37.774	2.41814	-0.23195	-0.3134	-0.11731999999999987	0.36536	0.27242
37.785	2.42769	-0.22722	-0.30678	-0.1168800000000001	0.37201000000000006	0.27358
37.796	2.43495	-0.2275	-0.30961	-0.1196299999999999	0.36585999999999996	0.26499
37.807	2.44106	-0.22192	-0.31688	-0.12081000000000008	0.36097	0.25754000000000005
37.818	2.44629	-0.2304	-0.31405	-0.12168000000000001	0.34571	0.26759000000000005
37.829	2.45117	-0.23983	-0.30439	-0.12237000000000009	0.34640000000000004	0.27123
37.84	2.45523	-0.24528	-0.31582	-0.12629	0.35152999999999995	0.25615
37.851	2.4606	-0.2321	-0.31671	-0.1314700000000002	0.36874000000000007	0.25428999999999996
37.862	2.46507	-0.22356	-0.31762	-0.13429000000000002	0.37111000000000005	0.24512
37.873	2.47187	-0.2189	-0.31918	-0.13438000000000017	0.37646	0.24887000000000004
37.884	2.48029	-0.2063	-0.31888	-0.13508999999999993	0.39481	0.25899999999999995
37.895	2.48603	-0.20487	-0.31297	-0.13744000000000023	0.39934000000000003	0.26716999999999996
37.906	2.49178	-0.20484	-0.31071	-0.13621000000000016	0.39444	0.27245
37.917	2.49823	-0.20138	-0.30571	-0.13485000000000014	0.40368000000000004	0.27899999999999997
37.928	2.50323	-0.20904	-0.30872	-0.1387900000000002	0.40517000000000003	0.26865000000000006
37.939	2.5095	-0.21766	-0.31935	-0.14344	0.40244	0.24949999999999994
37.95	2.51747	-0.21667	-0.32735	-0.14217000000000013	0.40918	0.24059000000000003
37.961	2.52539	-0.21591	-0.32979	-0.14134000000000002	0.40678	0.24608999999999992
37.972	2.53267	-0.21226	-0.33188	-0.14369999999999994	0.40391999999999995	0.25015000000000004
37.983	2.54087	-0.20681	-0.3339	-0.14619999999999989	0.40992999999999996	0.25121000000000004
37.994	2.54972	-0.19613	-0.3417	-0.1507799999999997	0.40515	0.23987999999999998
38.005	2.55671	-0.19208	-0.35306	-0.15835	0.39425999999999994	0.22027000000000002
38.016	2.56306	-0.19931	-0.35405	-0.16434999999999977	0.38478999999999997	0.21760000000000002
38.027	2.57033	-0.20688	-0.34401	-0.1678200000000003	0.37249000000000004	0.23225999999999997
38.038	2.57562	-0.21053	-0.33892	-0.17185000000000006	0.383	0.24597999999999998
38.049	2.58	-0.20896	-0.34303	-0.17647999999999975	0.40627	0.25083000000000005
38.06	2.58805	-0.21926	-0.35522	-0.18008000000000024	0.39010999999999996	0.24282000000000004
38.071	2.59894	-0.22615	-0.35988	-0.18022000000000027	0.3724200000000001	0.23099000000000003
38.082	2.60995	-0.21516	-0.34251	-0.17993000000000015	0.38473999999999997	0.23761
38.093	2.62098	-0.2078	-0.33463	-0.18263000000000007	0.38417	0.24823000000000006
38.104	2.63226	-0.20283	-0.33788	-0.18596999999999975	0.38455	0.24684999999999996
38.115	2.6402	-0.20147	-0.34718	-0.19179999999999975	0.38634	0.22959999999999997
38.126	2.6502	-0.19527	-0.3426	-0.1968399999999999	0.39838	0.22573999999999994
38.137	2.6604	-0.20255	-0.33973	-0.20235000000000003	0.37254	0.23608000000000007
38.148	2.67024	-0.20287	-0.34385	-0.20791999999999966	0.36066	0.24348999999999998
38.159	2.68265	-0.19916	-0.34244	-0.21247999999999978	0.37149	0.24582999999999994
38.17	2.69914	-0.20453	-0.34413	-0.21528999999999998	0.38149	0.24749000000000004
38.181	2.71454	-0.21062	-0.34028	-0.22150999999999987	0.37993999999999994	0.26352
38.192	2.72894	-0.19705	-0.33059	-0.22718999999999978	0.38992999999999994	0.26732000000000006
38.203	2.74336	-0.21442	-0.33243	-0.22916999999999987	0.36251000000000005	0.25388999999999995
38.214	2.7602	-0.22518	-0.33333	-0.2269899999999998	0.34181999999999996	0.25556
38.225	2.77633	-0.23186	-0.339	-0.22666999999999993	0.33854999999999996	0.24811999999999995
38.236	2.79271	-0.23209	-0.34067	-0.22929999999999984	0.3347399999999999	0.24068000000000006
38.247	2.80529	-0.23007	-0.3271	-0.23785000000000034	0.34253	0.26745
38.258	2.81799	-0.23877	-0.32499	-0.24201000000000006	0.34883999999999993	0.27749
38.269	2.8346	-0.22919	-0.33089	-0.2456299999999998	0.34513000000000005	0.26559999999999995
38.28	2.84989	-0.22259	-0.33873	-0.24973	0.33757999999999994	0.2583
38.291	2.8685	-0.21864	-0.33907	-0.2554400000000001	0.35800000000000004	0.26136000000000004
38.302	2.88723	-0.20446	-0.33264	-0.26556999999999986	0.37759	0.27049000000000006
38.313	2.91068	-0.19901	-0.33327	-0.27278	0.38266	0.26567
38.324	2.9401	-0.19303	-0.33532	-0.27590000000000003	0.38691	0.27041999999999994
38.335	2.9715	-0.18829	-0.33238	-0.2828400000000002	0.3814	0.27615
38.346	2.99735	-0.21037	-0.33195	-0.29315999999999987	0.36051000000000005	0.26119999999999993
38.357	3.02756	-0.21936	-0.32065	-0.3015000000000003	0.34446	0.2652
38.368	3.05638	-0.22343	-0.32817	-0.30301	0.34407999999999994	0.26355
38.379	3.08604	-0.2056	-0.32714	-0.29281999999999986	0.36097999999999997	0.26954
38.39	3.10857	-0.19254	-0.31834	-0.28343000000000007	0.36003	0.27794
38.401	3.12585	-0.18175	-0.33554	-0.2707700000000002	0.36595	0.24999999999999994
38.412	3.13776	-0.17471	-0.33581	-0.26203999999999983	0.39249	0.24488000000000004
38.423	3.14468	-0.18416	-0.32986	-0.24973	0.39642	0.26177
38.434	3.14651	-0.20023	-0.32683	-0.23455000000000004	0.36995999999999996	0.26728999999999997
38.445	3.14389	-0.2014	-0.32254	-0.2190000000000003	0.36263999999999996	0.26518
38.456	3.13913	-0.20632	-0.33217	-0.20676999999999968	0.34959	0.25862
38.467	3.13039	-0.19264	-0.33109	-0.19765000000000033	0.35929	0.25429
38.478	3.12084	-0.18484	-0.34164	-0.19049000000000005	0.36000999999999994	0.24161000000000005
38.489	3.11281	-0.18688	-0.33935	-0.18535999999999975	0.35429000000000005	0.25513
38.5	3.107	-0.1901	-0.33917	-0.18237999999999976	0.34508	0.25665999999999994
38.511	3.10577	-0.18437	-0.34729	-0.17574999999999985	0.3450599999999999	0.24734
38.522	3.10449	-0.19185	-0.34836	-0.17331999999999992	0.35104	0.24658000000000002
38.533	3.10417	-0.20504	-0.34698	-0.17213000000000012	0.35558999999999996	0.24794999999999995
38.544	3.10565	-0.20621	-0.34145	-0.17336000000000018	0.35138	0.24961000000000005
38.555	3.11037	-0.1919	-0.33948	-0.17159999999999975	0.37363	0.25270000000000004
38.566	3.11172	-0.20348	-0.34033	-0.1699600000000001	0.37390999999999996	0.25246999999999997
38.577	3.11297	-0.21629	-0.34103	-0.1720600000000001	0.35957000000000006	0.24838
38.588	3.11798	-0.20981	-0.33809	-0.1707399999999999	0.35479	0.25119
38.599	3.12584	-0.1989	-0.33546	-0.16488999999999976	0.36130000000000007	0.25105
38.61	3.1307	-0.18226	-0.32963	-0.16267999999999994	0.38172000000000006	0.25651
38.621	3.13677	-0.18535	-0.32686	-0.15812000000000026	0.37970000000000004	0.25347000000000003
38.632	3.14291	-0.17092	-0.32576	-0.15293	0.40187000000000006	0.25423999999999997
38.643	3.14558	-0.15984	-0.33664	-0.15412000000000026	0.41296	0.24742999999999998
38.654	3.15073	-0.17023	-0.34021	-0.15389000000000008	0.39949	0.24563999999999997
38.665	3.15652	-0.18245	-0.33626	-0.15252	0.38507	0.25456999999999996
38.676	3.16096	-0.17445	-0.33825	-0.15162999999999993	0.39613	0.25413
38.687	3.16506	-0.17551	-0.34796	-0.14925999999999995	0.39329	0.24542000000000003
38.698	3.16585	-0.18736	-0.3522	-0.14905000000000035	0.38023000000000007	0.24848999999999993
38.709	3.16509	-0.19202	-0.3399	-0.15219999999999967	0.38153000000000004	0.26092000000000004
38.72	3.16812	-0.19436	-0.33043	-0.15293	0.37131000000000003	0.26466
38.731	3.17194	-0.19171	-0.32584	-0.15073999999999987	0.36399	0.27157
38.742	3.17304	-0.18688	-0.32062	-0.14979999999999993	0.36052999999999996	0.27747
38.753	3.17536	-0.18047	-0.32834	-0.14787000000000017	0.35704	0.26367999999999997
38.764	3.17749	-0.17226	-0.34105	-0.14680999999999989	0.37226000000000004	0.24606
38.775	3.179	-0.16897	-0.34344	-0.14794000000000018	0.38725000000000004	0.23981999999999998
38.786	3.18067	-0.1771	-0.33857	-0.1488100000000001	0.36959999999999993	0.24346000000000007
38.797	3.18036	-0.18217	-0.33606	-0.14944000000000024	0.34215	0.24929999999999997
38.808	3.18239	-0.17751	-0.33707	-0.14783999999999997	0.34227	0.25734999999999997
38.819	3.18257	-0.1805	-0.33194	-0.14698999999999973	0.35775	0.26456999999999997
38.83	3.18308	-0.17973	-0.32285	-0.1455700000000002	0.36644000000000004	0.25723
38.841	3.1868	-0.17084	-0.33871	-0.14333000000000018	0.37937	0.23047
38.852	3.18956	-0.17391	-0.34924	-0.14266999999999985	0.38727	0.21460999999999997
38.863	3.18966	-0.18337	-0.35329	-0.14441000000000015	0.39293999999999996	0.21272999999999997
38.874	3.19263	-0.19063	-0.34774	-0.14514000000000005	0.37372000000000005	0.23298999999999997
38.885	3.19769	-0.16602	-0.35077	-0.14566999999999997	0.38433999999999996	0.22973
38.896	3.19859	-0.17183	-0.35673	-0.15153000000000016	0.36541	0.22143999999999997
38.907	3.20051	-0.17685	-0.34924	-0.15317000000000025	0.36891	0.23446999999999996
38.918	3.20494	-0.19388	-0.34078	-0.1528299999999998	0.33774	0.24116999999999994
38.929	3.20548	-0.19025	-0.34448	-0.15474999999999994	0.35480999999999996	0.23956
38.94	3.21124	-0.19192	-0.34353	-0.1538999999999997	0.35666	0.24278999999999995
38.951	3.215	-0.19471	-0.33921	-0.1572300000000002	0.35252	0.24529999999999996
38.962	3.22132	-0.17024	-0.33775	-0.15904000000000007	0.38608000000000003	0.25244999999999995
38.973	3.22823	-0.15482	-0.33019	-0.16204000000000018	0.40707	0.26244999999999996
38.984	3.23221	-0.15863	-0.33452	-0.1638900000000003	0.39855999999999997	0.24776000000000004
38.995	3.23701	-0.15847	-0.33767	-0.16332999999999975	0.39273	0.23468
39.006	3.2438	-0.15267	-0.34098	-0.1625000000000001	0.39460000000000006	0.23406
39.017	3.25376	-0.15569	-0.35154	-0.1592699999999998	0.39280000000000004	0.22879
39.028	3.25986	-0.15595	-0.35245	-0.15864999999999974	0.3943	0.23218
39.039	3.26521	-0.1572	-0.34346	-0.15998	0.39991999999999994	0.24044
39.05	3.27031	-0.15267	-0.34161	-0.1600600000000001	0.41198	0.23955999999999994
39.061	3.27752	-0.14458	-0.34353	-0.15721000000000007	0.41848	0.24489000000000005
39.072	3.28278	-0.14202	-0.35527	-0.1542100000000004	0.4245399999999999	0.23384000000000005
39.083	3.29018	-0.14153	-0.35269	-0.14954	0.42585	0.23118999999999995
39.094	3.29768	-0.13067	-0.34829	-0.14595000000000002	0.41905	0.23739
39.105	3.30546	-0.11669	-0.3428	-0.14156999999999975	0.42446	0.25360000000000005
39.116	3.31394	-0.11168	-0.3376	-0.13701000000000008	0.41981	0.24280000000000002
39.127	3.32165	-0.12414	-0.33966	-0.13332999999999995	0.41413	0.24530000000000002
39.138	3.32945	-0.14094	-0.34953	-0.1275900000000001	0.40468	0.23965999999999998
39.149	3.33581	-0.14107	-0.35301	-0.12134	0.40527	0.23302000000000006
39.16	3.34442	-0.14504	-0.3637	-0.11301000000000005	0.40118000000000004	0.22468999999999995
39.171	3.3523	-0.13702	-0.36799	-0.10677000000000003	0.40588	0.21390000000000003
39.182	3.35959	-0.14285	-0.36285	-0.10171000000000019	0.41176	0.21980999999999995
39.193	3.36454	-0.15404	-0.3641	-0.09879000000000016	0.41202	0.22704000000000002
39.204	3.37302	-0.14569	-0.35795	-0.09269000000000016	0.41218	0.23963999999999996
39.215	3.37832	-0.13916	-0.34961	-0.09053000000000022	0.40731999999999996	0.24950000000000006
39.226	3.38788	-0.1392	-0.35509	-0.08613999999999988	0.39971	0.22694000000000003
39.237	3.39398	-0.14105	-0.35597	-0.08372000000000002	0.4012	0.22787000000000002
39.248	3.3993	-0.14345	-0.35697	-0.07950999999999997	0.40744	0.23743000000000003
39.259	3.40444	-0.15265	-0.36125	-0.07892999999999972	0.40645000000000003	0.24267999999999995
39.27	3.40843	-0.13937	-0.35999	-0.07785999999999982	0.40684	0.25484
39.281	3.41328	-0.13815	-0.35677	-0.07400999999999991	0.40897000000000006	0.2544
39.292	3.41839	-0.14749	-0.3542	-0.07249999999999979	0.39251	0.24584999999999996
39.303	3.42163	-0.1409	-0.351	-0.07103999999999999	0.3793099999999999	0.24077000000000004
39.314	3.42585	-0.14192	-0.34636	-0.06868000000000007	0.37540999999999997	0.25834999999999997
39.325	3.4316	-0.14352	-0.3524	-0.06391999999999998	0.379	0.25449000000000005
39.336	3.43918	-0.13765	-0.35944	-0.06052999999999997	0.38248	0.24305
39.347	3.44623	-0.13003	-0.35472	-0.06298000000000004	0.38276	0.23479
39.358	3.45228	-0.12738	-0.35418	-0.06730999999999998	0.38663	0.23349000000000003
39.369	3.45831	-0.12116	-0.35646	-0.0668899999999999	0.39986000000000005	0.23753000000000002
39.38	3.46641	-0.12488	-0.35473	-0.06398999999999999	0.39707000000000003	0.23839
39.391	3.47433	-0.14769	-0.35286	-0.0647899999999999	0.35885999999999996	0.23645999999999995
39.402	3.48016	-0.15741	-0.35006	-0.06741999999999981	0.33715	0.23514000000000007
39.413	3.48817	-0.14429	-0.34884	-0.06666999999999978	0.3615999999999999	0.24006
39.424	3.49729	-0.12628	-0.3568	-0.06337999999999999	0.38355	0.24117
39.435	3.50513	-0.11786	-0.36237	-0.061900000000000066	0.37973999999999997	0.24060999999999994
39.446	3.51401	-0.11389	-0.3584	-0.062340000000000284	0.37246	0.24225999999999998
39.457	3.52691	-0.10835	-0.35805	-0.06166999999999989	0.36832	0.23940000000000006
39.468	3.5424	-0.11437	-0.36182	-0.059399999999999675	0.36063999999999996	0.23143000000000008
39.479	3.55775	-0.12817	-0.36236	-0.05644999999999989	0.35084	0.22192999999999996
39.49	3.57575	-0.13908	-0.35183	-0.05179	0.34516	0.2348
39.501	3.59132	-0.13651	-0.34362	-0.04937999999999976	0.35044	0.25290000000000007
39.512	3.6074	-0.13239	-0.34235	-0.04936999999999969	0.34709	0.25920000000000004
39.523	3.62751	-0.13513	-0.33923	-0.045009999999999994	0.33916999999999997	0.26561000000000007
39.534	3.64819	-0.12862	-0.34143	-0.038959999999999884	0.35862	0.26766
39.545	3.67012	-0.12608	-0.35331	-0.034350000000000325	0.36815	0.25449999999999995
39.556	3.6914	-0.14014	-0.35687	-0.02911000000000019	0.35163	0.25490999999999997
39.567	3.71273	-0.14377	-0.36687	-0.023749999999999716	0.36213999999999996	0.24464999999999998
39.578	3.73313	-0.12823	-0.35793	-0.019340000000000135	0.37151	0.24655
39.589	3.75446	-0.11661	-0.35725	-0.011960000000000193	0.37154	0.24433999999999995
39.6	3.77812	-0.12207	-0.34338	-0.0022500000000000853	0.36380999999999997	0.24573999999999996
39.611	3.79916	-0.12634	-0.33552	0.005380000000000162	0.35511	0.25689
39.622	3.82349	-0.13177	-0.32966	0.014310000000000045	0.3514	0.2699
39.633	3.84908	-0.12835	-0.32194	0.023379999999999956	0.34978	0.28195000000000003
39.644	3.8704	-0.13492	-0.31697	0.03177999999999992	0.34465	0.28526000000000007
39.655	3.8899	-0.13287	-0.31278	0.03825000000000012	0.37031	0.29188
39.666	3.91179	-0.13694	-0.32402	0.050269999999999815	0.38679	0.27607000000000004
39.677	3.92994	-0.13374	-0.33278	0.0593600000000003	0.4041100000000001	0.2607
39.688	3.94807	-0.11793	-0.33251	0.07236999999999982	0.40578000000000003	0.26429
39.699	3.96395	-0.10379	-0.34122	0.08410999999999991	0.39129	0.24703999999999998
39.71	3.97551	-0.10166	-0.34179	0.08867000000000003	0.36575	0.25457
39.721	3.98731	-0.10177	-0.32995	0.09811999999999976	0.35831	0.27462000000000003
39.732	3.9984	-0.09105	-0.3383	0.11047000000000029	0.38888	0.27318000000000003
39.743	4.00892	-0.11345	-0.35875	0.12331000000000003	0.38416	0.23370000000000002
39.754	4.01479	-0.12385	-0.35295	0.1314099999999998	0.38214000000000004	0.24918000000000007
